global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
1444.5299003271662	2.36602528135154	2086666.6329392125	5.598075631994632	1799.3393011263254	9.382920481673862	3237621.920577773	88.0391967654149	1623.4883711541202	1.7387502332981055	2635714.491272658	3.0232523737942163	1605.3362528773496	1146.9693188977521	1.358549	19.966545	0.08015349	0.0365531	0.0831386696	0.0150321729	0.0185935126	-0.0853701095	0.0686199494	0.0684131494	0.0495462528	0.10803200589999999	0.06842211	-0.0306757527	-0.08462056529999999	0.0254037688	0.0719488482	0.052326482300000005	0.0477850081	-0.0169962529	-0.062457144699999995	-0.0816294445	0.1097011299	0.0176998689	-0.1380825571	-0.0451929608	-0.0800468361	-0.040075428999999996	0.07255455400000001	0.10707394210000001	0.0307564863	0.0663211785	-0.0925883574	0.0456387079	-0.07785196030000001	0.0462261782	0.0751609369	0.058438804000000004	0.0113479402	-0.046074763399999996	-0.07594208150000001	-0.038482899	0.1100304592	0.009202876899999999	-0.1317095965	-0.0578641612	-0.0760329418	-0.0424207112	-0.0418888775	0.15322337630000002	-0.0107071073	0.0636020871	0.09031709869999999	-0.001668955	-0.09266198769999999	-0.00863761	-0.0073041400000000015	7.46083065121e-05	5.335046113960001e-05	0.011384300000000002	-0.0234112	0.00054808428544	0.00012960228649000005	-0.00149391	-0.00321926	1.0363634947599997e-05	2.2317670881e-06	-0.000660228	-0.0006137368	3.7667285967424e-07	4.35901011984e-07	0.000373985	0.00021463099999999999	1.3986478022500002e-07	4.6066466161000006e-08	0.0006293890000000001	9.601e-05	3.961305133210001e-07	9.2179201e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1442.0381469393024	-2.4917533878638096	2079474.0172281368	6.208834945930773	1776.6730195471446	-22.666281579180804	3156567.018386768	513.7603206267112	1622.8638215036692	-0.6245496504509447	2633686.983145493	0.3900622658783972	1601.9258570289826	1108.114318163274	1.667922	24.51339	0.078719335	0.044826300000000006	0.0065413174	-0.1289646559	-0.028732462400000002	0.1277612957	0.0597101927	0.027566738700000003	-0.2696171668	-0.08304562160000001	0.0194785481	0.1231868831	-0.10996116880000001	-0.0521419724	-0.05795174190000001	-0.1199626731	-0.0086646257	-0.0225825803	0.3862569984000001	0.0940002709	0.0065206656	-0.0929674079	-0.0839549591	0.2484318191	0.2699903709	0.2052754047	-0.0799510938	0.0698112295	-0.0843507371	0.063400179	0.0342369898	0.029030449399999998	-0.10651194359999999	0.0006511306	-0.0888688168	-0.12273091679999999	7.908930000000001e-05	0.0202287737	0.4183171255	-0.043112934299999996	0.054510589500000005	-0.0702687346	-0.1198276882	0.238702771	0.2726980132	0.2065261004	-0.0600242331	0.0273725436	-0.08698746630000001	-0.0010295821	0.08791132980000001	-0.008339150699999999	-0.09931578	-0.0084758	0.00016181000000000008	7.183918564000001e-05	2.6182476100000027e-08	0.0114306	4.6299999999997385e-05	2.1436899999997573e-09	0.00013065861635999998	0.00587785	0.00737176	5.43428454976e-05	3.45491206225e-05	-0.00012046800000000005	0.0005397599999999999	2.913408575999999e-07	1.4512539024000013e-08	9.641570000000004e-05	-0.0002775693	9.295987206490008e-09	7.704471630249e-08	2.3929e-05	-0.00060546	5.725970410000001e-10	3.6658181160000007e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1445.0172782365446	2.9791312972422475	2088074.9344021515	8.875223286208277	1815.4443741623595	38.77135461521493	3295838.275677761	1503.2179386987482	1624.853520685304	1.9896991816347052	2640148.9636834273	3.958902833397816	1608.4880764392633	1155.657541133767	1.739398	25.563868	0.117392835	0.054989800000000005	0.14711468619999998	0.034211561099999996	-0.023518334100000003	-0.08207828860000001	0.0165094387	0.13119546810000002	0.1466603492	0.0520288703	0.074070763	-0.038371354100000005	-0.0839286616	-0.057045525599999994	0.1468907456	0.0439723179	0.005809701	0.0126590597	-0.1003216362	-0.13038938220000001	0.17733871469999998	0.008874613299999999	0.0348343552	-0.037297535	0.0228404702	0.15326210210000002	0.011919133200000001	0.2319205743	-0.057671226	-0.15527064210000002	0.038582014	-0.049902292599999995	-0.11371707710000001	-0.0443053086	0.141534873	0.0388342491	-0.0123180589	-0.0091114922	-0.1199363683	-0.07157954700000001	0.17731845870000001	0.022580145899999998	0.053521804699999995	-0.0601034917	0.0179934936	0.1374874459	-0.0602248515	0.1340469309	-0.1410793391	-0.1647407686	0.0854463025	-0.0149868655	-0.10536733150000001	-0.022323	-0.0138472	0.0004983163289999999	0.00019174494784	0.0114968	6.620000000000063e-05	4.382440000000084e-09	0.00013217641023999997	-0.0189987	-0.02487655	0.0006188427399025	0.00036095060169	-0.000759235	-0.0006387669999999999	4.080232802889999e-07	5.764377852250001e-07	-0.000335455	-0.00043187070000000013	1.1253005702500003e-07	1.8651230151849007e-07	0.000525349	0.00050142	2.7599157180100005e-07	2.5142201640000005e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1442.3373826410211	-2.679895595523476	2080337.1253637515	7.181840402906127	1792.971629198813	-22.472744963546578	3214747.2631118456	505.02426619660787	1620.0700567602453	-4.7834639250586415	2624626.988811144	22.881527122337413	1600.3578476145733	1133.505834567798	1.541029	22.648453	0.11590617	0.0512049	-0.0777050573	-0.10169566960000001	-0.10960268390000001	-0.0024041454	-0.0534023307	-0.032066509900000005	-0.06726949730000001	-0.0891694633	-0.0802100334	-0.052668476	0.0819232337	0.0194175862	0.0396020991	-0.0362863788	-0.0433351162	0.0735783925	0.0761198144	-0.139607456	-0.0337932416	0.1628814859	0.1035268449	-0.0189242853	0.080229696	-0.0233552354	-0.0287604722	0.18384862079999997	-0.0949182136	0.0043441997	0.0676193043	0.0334504131	0.0797804126	-0.0152620301	0.0393206799	-0.0660207202	-0.0700713075	0.0180598014	0.0326911844	-0.1740856008	-0.0534193512	0.1210480791	0.112392694	-0.0267910125	0.0779482988	-0.025935658900000002	0.046916083399999996	0.132827524	-0.1281251729	-0.0627348746	0.08292367839999999	-0.021594178399999997	-0.1107799461	-0.00130552	0.02101748	1.7043824703999995e-06	0.0004417344655503999	0.0253078	0.013811000000000002	0.00019074372100000005	0.0006404847408400001	0.00613199	0.02513069	0.0006315515798761	3.76013013601e-05	-0.00027981400000000003	0.000479421	2.2984449524099998e-07	7.8295874596e-08	0.000142437	0.0004778920000000001	2.0288298969e-08	2.2838076366400014e-07	0.0006869760000000001	0.00016162700000000002	4.7193602457600014e-07	2.6123287129000005e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1438.3127126338265	-4.0246700071945725	2068743.4593240763	16.197968666811562	1787.5549114020707	-5.416717796742206	3195352.561277665	29.34083168954373	1621.143327897418	1.0732711371726964	2628105.689586316	1.1519109338879727	1600.9058306910833	1112.127633098971	1.314647	19.321323	0.07443628499999999	0.0389881	-0.0905378331	0.1557856465	0.0005117712999999999	0.0310693156	-0.0484508824	-0.0584827062	0.0552207699	0.1526027431	-0.1318241386	0.0576135304	0.046438785999999996	0.0699580718	0.0180273627	-0.0141210622	-0.0185006009	-0.1513893051	0.0006900383999999999	-0.0013725454	0.0599698556	0.0581055074	0.0863409656	-0.0641370691	0.0370746594	0.0543001634	-0.0053784966	0.10959724380000001	-0.06286091419999999	0.0172461136	0.032731557599999996	-0.0010343971	0.0728027219	0.0530366457	0.031355489300000004	0.0243599196	0.144366297	0.0417201539	0.022217421499999997	-0.002204962	0.0662371616	0.06748988360000001	0.096075337	-0.065253721	0.0275459554	0.049651370199999996	-0.013649500600000001	0.0951394789	-0.0895501709	-0.029317007200000002	0.0803451581	-0.0281432772	-0.1155208024	-0.00129509	1.0429999999999858e-05	1.6772581081000004e-06	1.0878489999999705e-10	0.0227999	-0.0025079000000000004	6.289562410000002e-06	0.0005198354400100001	-0.00796777	-0.01409976	0.0001988032320576	6.348535877290001e-05	-1.87071e-05	0.00026110689999999997	6.817681322761001e-08	3.4995559041e-10	0.000507754	0.000365317	2.5781412451599996e-07	1.3345651048899998e-07	0.000157036	-0.00052994	2.4660305296e-08	2.808364036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441.2071508183612	2.8944381845346925	2077078.0515699787	8.377772404092486	1792.4844707132593	4.929559311188541	3213000.577748193	24.30055500252564	1620.9288466754267	-0.21448122199126374	2627410.325984529	0.04600219458686576	1602.4833486441028	1130.3427853855235	1.263949	18.576208	0.114031165	0.0618064	-0.0102413138	-0.0012700222	0.0454758226	-0.1076957914	0.0373429364	-0.023922451	0.0525750244	-0.0705394367	0.0767606628	-0.0410118378	0.0217964784	0.0312539074	0.0254952275	-0.022686956499999997	-0.0133349524	0.0692811758	-0.0739455832	-0.0825463346	0.0799032289	-0.08447868830000001	0.0010813335	-0.006541639300000001	-0.08627224060000001	0.0149842	0.0028206664	-0.024706894	-0.0148373259	0.1143423372	0.0182371478	-0.0165181781	0.0234716284	0.0158305237	0.0303178246	-0.0405020726	-0.061883105199999996	0.0034084353	-0.09234287460000001	-0.0339929593	0.0963535501	-0.0785650356	0.0088734393	-0.0334803413	-0.0728190932	0.0290440369	0.00018559799999999998	-0.021340959399999998	0.0394519288	0.022160825699999998	0.0777124796	-0.0346165067	-0.1195611523	-0.00122085	7.423999999999994e-05	1.4904747225000003e-06	5.511577599999991e-09	0.0115406	-0.011259300000000002	0.00012677183649000004	0.00013318544836	-0.0100925	-0.0021247299999999983	4.514477572899993e-06	0.00010185855625	-0.000862922	-0.0008442149	7.1269879738201e-07	7.446343780840001e-07	0.000142437	-0.000365317	2.0288298969e-08	1.3345651048899998e-07	0.000958962	0.0008019259999999999	9.19608117444e-07	6.430853094759997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1442.0419204738266	0.8347696554653794	2079484.9004038419	0.6968403776857882	1788.3685727920922	-4.115897921167061	3198262.152150425	16.940615697467337	1620.3822405299743	-0.5466061454524151	2625638.60542494	0.29877827824634684	1600.3147593720405	1112.2724660298766	1.166111	17.138297999999995	0.05907947799999999	0.0279878	-0.08929076	-0.11013642039999999	-0.0469275195	0.0467314289	0.0170316669	-0.055163311900000005	-0.11907423210000001	-0.0555720404	-0.0573533905	-0.0358482362	0.032465439	0.0522562233	-0.0467532508	-0.0040927598999999995	-0.039960346800000004	0.0387991905	0.0879205814	-0.0783673256	-0.1212774075	0.055194824	-0.0425494425	0.0503049326	0.047917525999999995	-0.1093381634	0.0940926778	0.0467258792	-0.042012578099999996	-0.09366678210000001	-0.0353827681	-0.0996766389	0.0515177091	0.0423528817	-0.0388537753	-0.0180614262	-0.0420750689	0.0255234548	0.04830501139999999	-0.11636228119999999	-0.12081075710000001	0.0176077178	-0.023167737200000003	0.031553179199999996	0.0414022691	-0.1345988236	-0.0191739456	0.0626989345	-0.012244851200000002	-0.0977959935	0.0750274174	-0.040996416200000003	-0.1228764955	-0.0110803	-0.00985945	0.00012277304808999998	9.720875430249996e-05	0.0135599	0.0020193	4.07757249e-06	0.00018387088801	-0.000655717	0.009436783	8.905287338908897e-05	4.2996478408900004e-07	-0.000642075	0.00022084700000000004	4.8773397409000017e-08	4.12260305625e-07	3.92231e-05	-0.0001032139	1.53845157361e-09	1.0653109153210002e-08	0.00139018	0.000431218	1.9326004324e-06	1.8594896352400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441.6177927467954	-0.4241277270311912	2078261.8603641426	0.1798843288366446	1791.4380462102465	3.069473418154302	3209250.273409585	9.421667064755859	1622.1757606444132	1.793520114438934	2631454.198422281	3.2167144008970463	1602.7181495840298	1120.031509688255	1.189138	17.476725	0.053273727999999985	0.0290882	-0.0632532917	0.1490561407	-0.0213088577	0.0407445479	0.0005152029	-0.0437481657	0.0317834256	0.1559064126	-0.0771472377	0.0210834721	0.0079592808	0.0631823437	-0.0186544699	-0.017106523999999998	-0.036264603	-0.160228851	0.0112997127	0.0315218104	0.0448607191	0.10988577470000001	-0.0126177401	-0.1271541944	0.0156698723	0.06731882269999999	0.0404450473	0.0406219187	0.0645699041	0.0347907889	0.0374870192	-0.0260307711	0.034644030299999996	0.0613089909	-0.0057702075	0.0259346661	0.14509320109999999	0.0625063588	0.036037788700000004	0.018641183000000002	0.0360845245	0.1352979651	7.41062e-05	-0.113265776	-0.0020507073000000002	0.047851923600000006	-0.0787631602	0.0638899717	0.0282548194	0.027125998999999998	0.07229178160000001	-0.047265806699999996	-0.125446728	-0.013975299999999998	-0.0028949999999999983	0.00019530901008999994	8.38102499999999e-06	0.0115396	-0.0020202999999999987	4.081612089999997e-06	0.00013316236816	-0.0182506	-0.017594883000000002	0.00030957990778368897	0.00033308440036	-0.000546783	9.529199999999997e-05	9.080565263999994e-09	2.98971649089e-07	0.000142437	0.0001032139	2.0288298969e-08	1.0653109153210002e-08	0.000973415	-0.0004167649999999999	9.47536762225e-07	1.7369306522499995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441.4215115118598	-0.19628123493566815	2077695.9738491343	0.03852632318787097	1796.0612927259006	4.623246515654046	3225836.167228233	21.374408344507273	1623.4977953980072	1.3220347535939254	2635745.091662189	1.7477758897101512	1604.760172497558	1132.3964318532448	1.106549	16.262913	0.05626084	0.030668200000000007	-0.0137992998	0.0205650532	0.023913145499999997	-0.1127928674	0.0291728173	-0.0303287793	0.04765906	-0.0387793048	-0.0172062233	-0.0791412732	-0.013824209399999999	0.07288135150000001	0.0923285801	-0.0544269796	-0.0291361705	0.0333381733	-0.0338569154	-0.012634316299999998	0.1115115334	-0.09245893050000001	-0.0913708751	-0.0437061154	-0.021503966099999997	0.0626663006	-0.009233278000000001	-0.1302311835	0.0387518729	0.2368714335	0.029707824	-0.0717257147	0.0032731567	0.060746000700000004	0.09292992509999999	-0.06585031059999999	-0.0226274388	0.024841571200000002	-0.0360944623	0.0138467592	0.1188050753	-0.054483674100000004	-0.0750691149	-0.0722787852	-0.0470027701	0.073971278	-0.030191209700000006	-0.0573105117	0.1025210167	0.1326879029	0.069507416	-0.0534077769	-0.1272562643	-0.00123931	0.012735989999999996	1.5358892761e-06	0.00016220544128009993	0.0114969	-4.2700000000001424e-05	1.823290000000121e-09	0.00013217870961	-0.0194824	-0.0012318000000000016	1.517331240000004e-06	0.00037956390976	-0.000362715	0.000184068	3.3881028624000013e-08	1.31562171225e-07	0.000322235	0.00017979799999999995	1.03835395225e-07	3.2327320803999986e-08	0.000492274	-0.000481141	2.42333691076e-07	2.3149666188100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1440.74578397009	-0.6757275417696746	2075748.4140275896	0.4566077107060874	1788.7524732919574	-7.308819433943199	3199635.4107080945	53.41884151798579	1621.9262685840201	-1.5715268139870204	2630644.820722883	2.469696527080195	1602.141897879218	1115.2782475331876	1.171641	17.219567999999995	0.09318091999999996	0.0477581	-0.10481880310000001	-0.13932420869999998	-0.047835482400000004	-0.0096945725	-0.0014937351999999998	-0.0780595571	-0.10011390630000001	-0.1079481335	-0.0764185883	-0.0540257876	0.0217624522	0.088588692	-0.0063631977	-0.0623323548	-0.0694306238	0.0794688982	0.0846957089	-0.0474266285	-0.08207813559999999	0.06892023950000001	-0.1088062403	-0.0066382544	-0.0378205941	-0.011073948799999999	-0.0044592435	0.1265556859	-0.0316373362	-0.11897304660000001	0.0428766872	0.019830618	0.0476226661	0.0735568165	-0.0007812416	-0.088967928	-0.079252559	0.051386653399999996	0.0473021825	-0.0821495616	-0.1100132918	0.047350315899999995	-0.1000661068	-0.0224770543	-0.0151871686	0.00023796060000000002	0.0351364838	0.0934912214	-0.0584548307	-0.1431921841	0.0666761977	-0.0594057691	-0.1282941315	-0.0119649	-0.01072559	0.00014315883200999999	0.0001150382808481	0.0191521	0.007655199999999998	5.860208703999999e-05	0.00036680293441	-0.00267962	0.01680278	0.0002823334157284	7.180363344400002e-06	-0.0005548980000000001	-0.00019218300000000007	3.693430548900003e-08	3.0791179040400014e-07	0.000142437	-0.00017979799999999995	2.0288298969e-08	3.2327320803999986e-08	0.00128024	0.0007879660000000001	1.6390144576e-06	6.20890417156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1439.5600883703119	-1.185695599778228	2072333.24802874	1.4058740553334517	1782.948393833818	-5.804079458139312	3178904.975074592	33.68733835639474	1620.7234254753366	-1.20284310868351	2626744.4218845093	1.44683154410741	1600.475290915792	1107.6528774164321	1.173488	17.246716	0.07914852999999998	0.0444564	-0.1407776111	0.0808506849	-0.0325726887	0.0942755245	-0.049763438	-0.1306860087	0.0316680787	0.08648082539999999	-0.0950718583	0.0441709192	0.0605818903	0.09856091189999999	-0.026399741600000002	-0.041141778500000004	0.0377331283	-0.140526928	0.1045350684	0.06925942480000001	0.0056115855	0.0613665334	0.0739161522	-0.0599038055	-0.0137500733	-0.032879789900000005	-0.0977798621	-0.0174526139	-0.0067183178	0.1557654121	-0.0542645988	-0.08510114390000001	0.0961776311	0.0760499371	-0.011737783100000001	-0.0085151432	0.1413373617	-0.0118673057	0.11813332289999999	0.027937270499999996	-0.0017270482999999998	0.0808223394	0.0625337948	-0.040942848	-0.0156221114	-0.002981921	0.09805170140000001	-0.0016133910999999999	0.0034553672999999997	0.1171914235	0.063800035	-0.0652436139	-0.1285540361	-0.00124586	0.01071904	1.5521671395999997e-06	0.00011489781852160002	0.0115059	-0.007646199999999999	5.8464374439999976e-05	0.00013238573480999998	-0.00769801	-0.005018389999999999	2.5184238192099994e-05	5.92593579601e-05	-0.000473332	8.156600000000008e-05	6.653012356000015e-09	2.2404318222399997e-07	0.0003882030000000001	0.00024576599999999996	1.5070156920900005e-07	6.040092675600001e-08	0.000492274	-0.0007879660000000001	2.42333691076e-07	6.20890417156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1440.6516578189212	1.0915694486093344	2075477.199176406	1.1915238611372865	1788.9532206607819	6.004826826963836	3200353.625712584	36.05794522182457	1621.6178636173956	0.8944381420590162	2629644.4956030464	0.8000195899699848	1602.5694822979142	1121.1746297004267	1.005983	14.784892	0.047519895	0.0294806	-0.0936303625	0.1555237408	0.010657646599999999	-0.0890826976	0.0104605445	-0.09075198029999999	0.0583900026	0.055919303	-0.0555279663	0.0067185363	0.057719623	0.08293632299999999	0.026494468599999998	-0.04001821	0.0520647782	-0.0970297348	-0.0790451197	0.060656198700000004	0.09610624470000001	-0.1048095286	0.0445684649	-0.0886182246	-0.0605385098	0.0973924216	0.1321117093	0.1539144547	-0.131368032	-0.0455364524	0.08927240560000001	-0.0300658482	0.0800396958	0.0541352356	0.0399135552	-0.0283837453	0.10768520390000001	-0.0297068362	-0.0449806329	0.1002153252	0.1108173686	-0.055069573	0.0410178679	-0.0848174322	-0.0581068571	0.048838897400000005	-0.1254530857	0.0335931442	-0.1747930792	-0.1829410605	0.0608808666	-0.0709055735	-0.1280344021	0.00729959	0.00854545	5.32840141681e-05	7.302471570249999e-05	0.0115061	2.0000000000054696e-07	4.00000000002188e-14	0.00013239033721	-0.007732079999999999	-3.4069999999998886e-05	1.1607648999999245e-09	5.9785061126399973e-05	-9.11275e-05	0.0003822045	1.4608027982024998e-07	8.304221256250001e-09	0.000418161	2.9957999999999956e-05	1.74858621921e-07	8.974817639999977e-10	0.000858915	0.00036664099999999996	7.377349772250002e-07	1.3442562288100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441.5849414563504	0.9332836374292128	2078167.1434337087	0.8710183478931024	1792.1995017471686	3.246281086386716	3211979.0540628	10.538340891832119	1621.4415346484354	-0.1763289689602061	2629072.650283073	0.03109190529456933	1602.6584856458105	1122.5292201395066	1.149816	16.898807999999995	0.044514255	0.0236817	-0.06455924639999999	-0.0758638996	0.0131747202	-0.1576846423	0.0328714198	-0.0584829974	-0.0056237715	-0.1424369142	0.0218091956	-0.033548024100000004	0.0639239055	0.0920251515	0.0695518362	-0.0727532171	0.043125606799999994	0.16241540699999998	-0.0340101435	0.0283082736	0.0104599741	-0.0437650294	0.039570718	-0.07169028870000001	-0.0717110493	-0.0293287708	0.0712368096	0.0448149317	0.022101447000000003	0.0065671739	-0.0744352767	0.0112325221	0.0746724528	0.048759028499999996	0.0758582245	-0.1186940149	-0.12530908710000002	-0.0678417488	-0.0416965604	0.0591622475	0.0126533055	-0.0448428213	0.042903188099999996	-0.0631347924	-0.0776932777	-0.025126286600000002	-0.030536740299999997	0.033341650699999996	-0.0398919862	0.0239890445	0.0579206603	-0.0763763841	-0.1267383804	-0.00125514	-0.00855473	1.5753764196e-06	7.31834053729e-05	0.0115295	2.339999999999981e-05	5.475599999999911e-10	0.00013292937024999998	-0.00399648	0.003735599999999999	1.3954707359999992e-05	1.59718523904e-05	-0.000331305	-0.0002401775	5.7685231506250014e-08	1.09763003025e-07	0.000142437	-0.00027572400000000003	2.0288298969e-08	7.602372417599997e-08	0.000987024	0.00012810899999999995	9.74216376576e-07	1.6411915880999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1443.3992329125906	1.8142914562401984	2083401.345572655	3.29165348818618	1788.5419192987933	-3.6575824483752513	3198882.197089012	13.377909366662696	1619.9314702945817	-1.5100643538537497	2624177.968450765	2.2802943527797432	1599.936345234088	1112.5130305788434	1.122698	16.500254	0.031581080000000004	0.014738	-0.137627646	-0.08685877189999999	-0.0837935063	0.0133263133	-0.0211816491	-0.08828945390000001	-0.0662060973	-0.0318388325	-0.07339313089999999	-0.0314885167	0.1002574582	0.0803173623	-0.014739343899999997	-0.08008464480000001	0.07654071309999999	0.0185559278	0.0756995675	-0.0081393519	-0.1023980673	0.11426278640000001	0.0555754908	-0.02905733	-0.078621453	-0.0183874573	0.0240826003	0.047810072599999996	0.0639203408	-0.0312551013	-0.0012059189	-0.1441662508	0.1206065959	0.0427144222	-0.0060467267	-0.0823903246	0.021199810099999997	-0.07670686360000001	0.0537765701	-0.048412890099999994	-0.1353525259	0.0835543369	0.0724229631	-0.022643483199999998	-0.06943432690000001	-0.015480116200000001	0.014623026	0.0642829558	0.0213717713	-0.0579240108	0.054921411399999995	-0.0816412976	-0.1246738301	-0.00124533	9.81000000000007e-06	1.5508468089e-06	9.623610000000138e-11	0.0219811	0.010451599999999995	0.00010923594255999992	0.0004831687572099999	0.00148314	0.00547962	3.00262353444e-05	2.1997042596e-06	-0.00016559599999999998	0.00016570900000000002	2.7459472681000007e-08	2.7422035215999996e-08	0.000289529	0.000147092	8.382704184100001e-08	2.1636056464000004e-08	0.000987024	0.0	9.74216376576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1443.7761731091864	0.3769401965957968	2084489.6380378075	0.14208391180967794	1794.3289813794024	5.7870620806090765	3219616.493418044	33.490087524823444	1621.428559240185	1.4970889456033092	2629030.572719702	2.241275311047628	1602.4933283265186	1127.0124250739314	1.1404280000000002	16.760826	0.062322309999999985	0.0308664	-0.0614507919	0.0775804003	-0.1013575242	0.082026587	-0.0727280964	-0.06449435889999999	0.0883601676	0.1132448397	-0.0665389987	-0.014538636499999999	0.0682429867	0.0458936403	0.06668572019999999	-0.0239481021	0.08418696460000001	-0.1190261884	0.0310842138	0.0014802943	0.0715101693	0.110372124	0.064742825	-0.0716590764	-0.011222848999999998	0.11997854039999999	0.007502981	0.0028645436	0.0454857669	0.12669354189999998	-0.0352471241	-0.0653320614	0.0754270209	0.015318613100000001	0.0757584948	0.0029720983000000004	0.1227720506	-0.0619043959	0.0449200912	-0.0022028145999999998	0.05801303610000001	0.1284765544	0.0693448731	-0.0664544795	0.0053798804	0.08943140890000001	-0.055996528200000006	0.0139727599	0.0255459319	0.08560755210000001	0.0518851418	-0.0866861205	-0.1218532703	-0.00124212	3.2100000000000184e-06	1.5428620944e-06	1.0304100000000119e-11	0.0115168	-0.0104643	0.00010950157448999994	0.00013263668223999998	-0.00434711	-0.00583025	3.39918150625e-05	1.8897365352100006e-05	-0.000331305	-0.00016570900000000002	2.7459472681000007e-08	1.09763003025e-07	0.0005596280000000001	0.00027009900000000004	3.13183498384e-07	7.295346980100004e-08	0.000502341	-0.000484683	2.52346480281e-07	2.3491761048899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
